version,time,accuracy,precision,recall,fscore
6306c188f824279c50dc6f86f6361374be8276ea,0.169328,0.969697,0.971286,0.969697,0.969738
9c3e66e8d1867ceea068357b1f122af161732276,0.167826,0.969697,0.971286,0.969697,0.969738
40001241aa6baee644f75e354cbc56f10bcd2ae3,0.171639,0.969697,0.971286,0.969697,0.969738
72174a712557ebddadbd5066208eeb35824411cf,0.164063,0.969697,0.971286,0.969697,0.969738
f9c5458e8557a612ae608d6db837402fceb81241,0.104521,0.969697,0.971286,0.969697,0.969738
404f24cb7ae1f2cea797aa4f1402cabff0b612a7,0.172170,0.969697,0.971286,0.969697,0.969738
84ea07dfab90eee2cbe2084519123d31e32babca,0.167125,0.969697,0.971286,0.969697,0.969738
c467d54224bab39fd0be8320805b368828042b0a,0.129340,0.969697,0.971286,0.969697,0.969738
570b4a312a7962e2d92148a8e90be618a6d881ae,0.167627,0.969697,0.971286,0.969697,0.969738
ebc7a6c3327c6f02818ba168ab091489872570aa,0.155532,0.969697,0.971286,0.969697,0.969738
e3da7a499099f1a15cb77d447c4564155568dd82,0.167610,0.969697,0.971286,0.969697,0.969738
eba34defc3192acceb2bf56a43ffcb5c2c1d955b,0.148340,0.969697,0.971286,0.969697,0.969738
42b1510d30de3716d3fa81059fcb21a8a1d76bb4,0.166325,0.969697,0.971286,0.969697,0.969738
b064bb9fd071c714e563d7eea225ecceca2713be,0.167264,0.969697,0.971286,0.969697,0.969738
3ea18da2db705865a0949ee97044a6cdc6cac623,0.103827,0.969697,0.971286,0.969697,0.969738
bc5deea740c1471851f9f6d59d2a2804a1508a2d,0.167955,0.969697,0.971286,0.969697,0.969738
f548b996725c2069e1e28350658d0ce74e407c27,0.155283,0.969697,0.971286,0.969697,0.969738
5b3cb5ce746e547cb82dfed4e5a5a4ffb79bf09a,0.156834,0.969697,0.971286,0.969697,0.969738
835af056243c1529f5b7ee44f39c3cd8ee2cf36c,0.126631,0.969697,0.971286,0.969697,0.969738
249ea7bd0df19fca7e6a2d9863d02b1670fe77f5,0.166491,0.969697,0.971286,0.969697,0.969738
de3991a5b5a931ce09d6e9017fc90e202e20e6c9,0.165495,0.969697,0.971286,0.969697,0.969738
44df9a2126210711028ee950b2635396fec90cdf,0.129290,0.969697,0.971286,0.969697,0.969738
d14f7b715eaf71c622549a3bffde51f5dac09408,0.163806,0.969697,0.971286,0.969697,0.969738
5a79a4ce63607b66d0ca532d480b0e9bb665a7e1,0.133533,0.969697,0.971286,0.969697,0.969738
0f0a5aa5688678c4adfdb696c0b6821d4404b6b0,0.167213,0.969697,0.971286,0.969697,0.969738
88acd3c283f605b662d1598cc7d42de2db7f57a8,0.166450,0.969697,0.971286,0.969697,0.969738
50a42f0144674832dcba7ae0867be3e2056f269f,0.105286,0.969697,0.971286,0.969697,0.969738
1caa9e77934e2ef5ad88c92583ce7e78d8c13d7f,0.167443,0.969697,0.971286,0.969697,0.969738
1c75bd88fff7c7650d27828c836d7de3bde37f35,0.156023,0.969697,0.971286,0.969697,0.969738
0f21fce652e133f837628112ee58f9360d7d795b,0.168168,0.969697,0.971286,0.969697,0.969738
68d77d41cc5193c5dc5685b8ad8cb98377467730,0.168461,0.969697,0.971286,0.969697,0.969738
17ecf4ebb82c202e3b918e4803f7a3e6eece3555,0.158140,0.969697,0.971286,0.969697,0.969738
94194512241079320e051050766f7baf5ea83b54,0.167464,0.969697,0.971286,0.969697,0.969738
be82adc2ebe0f0f2a5d99e475d3358e2e963e976,0.155242,0.969697,0.971286,0.969697,0.969738
d340e0e69bd2d0c7cf453318d422759dfc4ce461,0.131401,0.969697,0.971286,0.969697,0.969738
b9f62bf71b7f2490d058d7926e15c8a92d5fb553,0.150901,0.969697,0.971286,0.969697,0.969738
6de59449bf44e71957b3d81fbc08e4730b3d0630,0.165827,0.969697,0.971286,0.969697,0.969738
603eadd4b92f8c732ceb56be51a45145f7c645de,0.105062,0.969697,0.971286,0.969697,0.969738
6058567e78bb49bf981f7f4f892fbff30a6f27f0,0.168226,0.969697,0.971286,0.969697,0.969738
fdfcf9c2c59b8699ade104e2591936a83eed7c1f,0.153680,0.969697,0.971286,0.969697,0.969738
a161f3dbbeaff3d3496f899f99b8a7dd1248c1a0,0.103984,0.969697,0.971286,0.969697,0.969738
1890d6eefac1763de120021cfeb46ce3317a564a,0.167333,0.969697,0.971286,0.969697,0.969738
251fa607fdd110ede10088ed2b7a1f245ab3281c,0.155929,0.969697,0.971286,0.969697,0.969738
5ecc1611ff08b297c08fc69c693a96585a5faf52,0.104503,0.969697,0.971286,0.969697,0.969738
493c7cc327be01821c03a3d6be019de9997cd595,0.167968,0.969697,0.971286,0.969697,0.969738
8920d482ca49798f26863290975b462d82f262e2,0.167152,0.969697,0.971286,0.969697,0.969738
c72dbd5f617ee47a567ca764e6a94e9e7cfcbaf1,0.155254,0.969697,0.971286,0.969697,0.969738
e6a5713e02748094ed4cae21c89e00a5380a438d,0.155274,0.969697,0.971286,0.969697,0.969738
9aec58630a71083c6ac06a53fef49b4d94a92a29,0.139217,0.969697,0.971286,0.969697,0.969738
db7d0d29cf1168f4d4a13ef1d370104f434235a5,0.119644,0.969697,0.971286,0.969697,0.969738
1dfc7689511b9d6a835a0db26a2471281a1d9544,0.167022,0.969697,0.971286,0.969697,0.969738
f20995006d6b549f5496f6e1d320acdca81bec15,0.154975,0.969697,0.971286,0.969697,0.969738
cef8de767586025c07ce3bc525059d14bbaabdb8,0.167124,0.969697,0.971286,0.969697,0.969738
7cf907b88982022a8a43c6c29cd7669db7ead410,0.163219,0.969697,0.971286,0.969697,0.969738
03f088758c59acbdc39eba63deac8a55633ff5a8,0.149881,0.969697,0.971286,0.969697,0.969738
