version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
c73c9a1c8b1e079a53df0f756ecff77af5b74aac,0.008545,0.501584,0.501579,4.081728,1.563380
b289d37e6472b78b7727f9417785cc56bf5d8938,0.023822,0.501584,0.501579,4.081728,1.563380
ec7cad314b820e093d6a4f520fa061447f2aaae2,0.005231,0.501584,0.501579,4.081728,1.563380
e33b3b8593344813d0675291d9d07a33cfde0b77,0.040394,0.501584,0.501579,4.081728,1.563380
ec05d9866f6fe1e9542373ddd07bd8e3d04295f4,0.015197,0.501584,0.501579,4.081728,1.563380
1fe371ea40ea3c4bd77b584fcd243c215f5222ee,0.029646,0.501584,0.501579,4.081728,1.563380
de6979397ee7ba660c395fe521fc34448c2e1dd3,0.040102,0.501584,0.501579,4.081728,1.563380
75a586642380d645733a2354749dbea1aeb32423,0.054092,0.501584,0.501579,4.081728,1.563380
bd0f2d5619d391c17500498ba70d51c4de78ccc4,0.074310,0.501584,0.501579,4.081728,1.563380
bd0f2d5619d391c17500498ba70d51c4de78ccc4,0.011401,0.501584,0.501579,4.081728,1.563380
178d0b6efdb0e357859070e3b7889ca008e14437,0.022970,0.501584,0.501579,4.081728,1.563380
178d0b6efdb0e357859070e3b7889ca008e14437,0.012954,0.501584,0.501579,4.081728,1.563380
48e8cd6c71a3f9f14697657c00d6fa360368082e,0.053865,0.501584,0.501579,4.081728,1.563380
cddf9a49f56dbdf98c5d379430e33681720a5427,0.031334,0.501584,0.501579,4.081728,1.563380
76ef30b054d675b8d1398c6486cb15e64a9f604d,0.050150,0.501584,0.501579,4.081728,1.563380
f5d9b5ba06f1bfec0e2955713dd273655c177afe,0.074432,0.501584,0.501579,4.081728,1.563380
3acda366d86a119edfcebe623da18d59948adb17,0.044585,0.501584,0.501579,4.081728,1.563380
5b55f57f25bdc5fc83561357c736858c53b29e46,0.062063,0.501584,0.501579,4.081728,1.563380
4f98ce2ec83b1d32ff0ee46b39c0eeb79af313d5,0.019556,0.501584,0.501579,4.081728,1.563380
96895ebd39974dbc106aab70153a3377e3bc6c92,0.037582,0.501584,0.501579,4.081728,1.563380
ab1a784f0b63c422b42e415358751ba67f2a51d1,0.085182,0.501584,0.501579,4.081728,1.563380
4ecc59f1403265597aeb286a950978f23f2c1aeb,0.011766,0.501584,0.501579,4.081728,1.563380
5ea6b3ac954faee33a21133385005dc5b4906156,0.016232,0.501584,0.501579,4.081728,1.563380
e633f252331792ae25bb048a90ad899f79cbdca6,0.050097,0.501584,0.501579,4.081728,1.563380
e4561b22fdbefb4e9be6530a32e81680dcefe655,0.028413,0.501584,0.501579,4.081728,1.563380
108e00923bfe9e65122871fab7c6b0dd5c4996ab,0.005584,0.501584,0.501579,4.081728,1.563380
5358be563a7536a00eee73ed889a71347d8c53eb,0.026807,0.501584,0.501579,4.081728,1.563380
1775095e18141a9686fe3031698304677a91f598,0.053641,0.501584,0.501579,4.081728,1.563380
2d12952d2adf8b46f88619ac75b5cf0ad5ad767c,0.027517,0.501584,0.501579,4.081728,1.563380
d7098332475b480078ffd461618fe2e752479432,0.041689,0.501584,0.501579,4.081728,1.563380
cf8201249c37880d92719301a14d068be1c0339b,0.027751,0.501584,0.501579,4.081728,1.563380
08b290255da0a39761bd19ba6246b6fa77699d1c,0.006591,0.501584,0.501579,4.081728,1.563380
3b8dc3dc72f0752e4efc8f5acdc777876fe7420b,0.017324,0.501584,0.501579,4.081728,1.563380
e7e49a6c8673cc6e7f8c686497f78e9890903144,0.008684,0.501584,0.501579,4.081728,1.563380
4bd4e9a466aa74a410641a1258410d83656f28eb,0.038808,0.501584,0.501579,4.081728,1.563380
3729143bd07737cf0d872cc087b0d1593b543f18,0.023338,0.501584,0.501579,4.081728,1.563380
5be7cc2063734a2e951b4f950da45b8a2cc61c68,0.025690,0.501584,0.501579,4.081728,1.563380
