version,time,accuracy,precision,recall,fscore
4c6ad90d2a91d439a46bc7e50828d396f10a7c8c,2.725526,0.974747,0.975109,0.974747,0.974843
6b16e9de61f4487bba84572028a5e5f8dfc28175,2.725192,0.974747,0.975109,0.974747,0.974843
3ddeb0e0e6eec5a55f14f5610493f4dec3583713,2.726540,0.974747,0.975109,0.974747,0.974843
2a830f6b087c183ef67761ab9ef87812ea2b624c,2.720027,0.974747,0.975109,0.974747,0.974843
b9d8fd56a2c3c5a065c76a625716890854dd90ae,2.803490,0.974747,0.975109,0.974747,0.974843
d7475414db9eda7a855268008fc386fa234f1d65,3.381619,0.974747,0.975109,0.974747,0.974843
dd2fdbb18cb1ebe8acadfb3c47bf7d0564a2ad5a,3.602189,0.974747,0.975109,0.974747,0.974843
c296e4961e9621e9225bf053f770e1247628d52f,3.612370,0.974747,0.975109,0.974747,0.974843
e5fb9dd5a4399873b99ee78b43457b93e6c48c64,3.686269,0.974747,0.975109,0.974747,0.974843
9ffd954ea619618df86581d9a9ca2a58ed747da0,3.594466,0.974747,0.975109,0.974747,0.974843
6aefa534e5ba0fa717c2366ce79162ebff0ea6ae,3.847042,0.974747,0.975109,0.974747,0.974843
29e8377e1951fd79956e566011d8fd2cb3712f3f,3.781012,0.974747,0.975109,0.974747,0.974843
5a2eb018af4c098d56a4d6b76d60a5175f16993a,3.606532,0.974747,0.975109,0.974747,0.974843
4ff47d9eface2aab6772d0c8269a02d88d35fd4d,3.103329,0.974747,0.975109,0.974747,0.974843
4ff47d9eface2aab6772d0c8269a02d88d35fd4d,3.551891,0.974747,0.975109,0.974747,0.974843
e5957928d3536dfb4b2771af433854e91594d9fb,3.996407,0.974747,0.975109,0.974747,0.974843
e5957928d3536dfb4b2771af433854e91594d9fb,4.028833,0.974747,0.975109,0.974747,0.974843
f7ca553d007ede31e58b0fd9e332eab8e6cfbd05,3.944233,0.974747,0.975109,0.974747,0.974843
50c0a8d53185cd8108cd083492fb8fd9e780263e,3.613384,0.974747,0.975109,0.974747,0.974843
c41e640dccadbbba833efdd1d7eb0044822dfbae,3.888058,0.974747,0.975109,0.974747,0.974843
ef919992f624f9df649fffc10719660c4ff6a706,3.974973,0.974747,0.975109,0.974747,0.974843
df59b31dc1536cd367e67873c04b4a0ba822494c,3.395019,0.974747,0.975109,0.974747,0.974843
4d7256385f8141b8edeca2cbacf51574e8e1bc00,4.126246,0.974747,0.975109,0.974747,0.974843
28cd9c8e0f0ad84769b48048f8cf59c6563d1031,4.335681,0.974747,0.975109,0.974747,0.974843
1678bd5ea41bdbbe2484e258a3446bc8b4fd19c5,3.780580,0.974747,0.975109,0.974747,0.974843
175f50ebc8a374b6f9158897c00976ef69ccb722,3.642043,0.974747,0.975109,0.974747,0.974843
e42a0fb82aa9d9ec0fd04d54042c44ecee2ae02a,4.037324,0.974747,0.975109,0.974747,0.974843
ec1bba7f525a6be6495bc868f0ce5bbba6b72f6b,3.661920,0.974747,0.975109,0.974747,0.974843
f11f5c849e384db0be6cd535c62974afaf9a8e2b,3.841423,0.974747,0.975109,0.974747,0.974843
8f3ef2aa901ada25ed4b5ee5ff0205eec538165b,3.711714,0.974747,0.975109,0.974747,0.974843
da9a91d8f5607703c5f7f5543e84e341611fea5c,3.299476,0.974747,0.975109,0.974747,0.974843
e8356d39d51c66109936316c53933af459cab61b,3.946669,0.974747,0.975109,0.974747,0.974843
2e87da8e49092ef90a31faee365dcc452f378eb4,3.452249,0.974747,0.975109,0.974747,0.974843
