version,time,accuracy,precision,recall,fscore
4c6ad90d2a91d439a46bc7e50828d396f10a7c8c,0.157287,0.969697,0.971286,0.969697,0.969738
6b16e9de61f4487bba84572028a5e5f8dfc28175,0.156007,0.969697,0.971286,0.969697,0.969738
3ddeb0e0e6eec5a55f14f5610493f4dec3583713,0.156811,0.969697,0.971286,0.969697,0.969738
2a830f6b087c183ef67761ab9ef87812ea2b624c,0.156597,0.969697,0.971286,0.969697,0.969738
b9d8fd56a2c3c5a065c76a625716890854dd90ae,0.133909,0.969697,0.971286,0.969697,0.969738
d7475414db9eda7a855268008fc386fa234f1d65,0.218105,0.969697,0.971286,0.969697,0.969738
dd2fdbb18cb1ebe8acadfb3c47bf7d0564a2ad5a,0.215881,0.969697,0.971286,0.969697,0.969738
c296e4961e9621e9225bf053f770e1247628d52f,0.225980,0.969697,0.971286,0.969697,0.969738
e5fb9dd5a4399873b99ee78b43457b93e6c48c64,0.217327,0.969697,0.971286,0.969697,0.969738
9ffd954ea619618df86581d9a9ca2a58ed747da0,0.229445,0.969697,0.971286,0.969697,0.969738
6aefa534e5ba0fa717c2366ce79162ebff0ea6ae,0.233477,0.969697,0.971286,0.969697,0.969738
29e8377e1951fd79956e566011d8fd2cb3712f3f,0.225951,0.969697,0.971286,0.969697,0.969738
5a2eb018af4c098d56a4d6b76d60a5175f16993a,0.239797,0.969697,0.971286,0.969697,0.969738
4ff47d9eface2aab6772d0c8269a02d88d35fd4d,0.132935,0.969697,0.971286,0.969697,0.969738
4ff47d9eface2aab6772d0c8269a02d88d35fd4d,0.295809,0.969697,0.971286,0.969697,0.969738
e5957928d3536dfb4b2771af433854e91594d9fb,0.271524,0.969697,0.971286,0.969697,0.969738
e5957928d3536dfb4b2771af433854e91594d9fb,0.319735,0.969697,0.971286,0.969697,0.969738
f7ca553d007ede31e58b0fd9e332eab8e6cfbd05,0.219390,0.969697,0.971286,0.969697,0.969738
50c0a8d53185cd8108cd083492fb8fd9e780263e,0.219344,0.969697,0.971286,0.969697,0.969738
c41e640dccadbbba833efdd1d7eb0044822dfbae,0.204318,0.969697,0.971286,0.969697,0.969738
ef919992f624f9df649fffc10719660c4ff6a706,0.211844,0.969697,0.971286,0.969697,0.969738
df59b31dc1536cd367e67873c04b4a0ba822494c,0.135983,0.969697,0.971286,0.969697,0.969738
4d7256385f8141b8edeca2cbacf51574e8e1bc00,0.269029,0.969697,0.971286,0.969697,0.969738
28cd9c8e0f0ad84769b48048f8cf59c6563d1031,0.277488,0.969697,0.971286,0.969697,0.969738
1678bd5ea41bdbbe2484e258a3446bc8b4fd19c5,0.246562,0.969697,0.971286,0.969697,0.969738
175f50ebc8a374b6f9158897c00976ef69ccb722,0.224348,0.969697,0.971286,0.969697,0.969738
e42a0fb82aa9d9ec0fd04d54042c44ecee2ae02a,0.224838,0.969697,0.971286,0.969697,0.969738
ec1bba7f525a6be6495bc868f0ce5bbba6b72f6b,0.221392,0.969697,0.971286,0.969697,0.969738
f11f5c849e384db0be6cd535c62974afaf9a8e2b,0.224558,0.969697,0.971286,0.969697,0.969738
8f3ef2aa901ada25ed4b5ee5ff0205eec538165b,0.227256,0.969697,0.971286,0.969697,0.969738
da9a91d8f5607703c5f7f5543e84e341611fea5c,0.228897,0.969697,0.971286,0.969697,0.969738
e8356d39d51c66109936316c53933af459cab61b,0.244258,0.969697,0.971286,0.969697,0.969738
2e87da8e49092ef90a31faee365dcc452f378eb4,0.216386,0.969697,0.971286,0.969697,0.969738
64f7e540499bff6957e0913e2a1bd4cdddcafb8b,0.227988,0.969697,0.971286,0.969697,0.969738
36df8606dbf7ba9d191674143440e7b16719e319,0.228187,0.969697,0.971286,0.969697,0.969738
360456b6dc05a1d5a4b152c59abf48798600cbbe,0.133686,0.969697,0.971286,0.969697,0.969738
d6a4bc07413c109194df5987915539c2fe907bd5,0.225198,0.969697,0.971286,0.969697,0.969738
68fde201134aa60fceef742aa4c6cbf393b986e0,0.260670,0.969697,0.971286,0.969697,0.969738
e6e0dd7bf36acbebd176ba3e010638bfbc6f2b01,0.226889,0.969697,0.971286,0.969697,0.969738
a0ba403a39cfa1700d1c7c9294096019837af19a,0.240554,0.969697,0.971286,0.969697,0.969738
794c6856e4edc21bf05969c2feb7c1dca53b7745,0.179620,0.969697,0.971286,0.969697,0.969738
b7b270a595e6a30db32c1d08b9f861babcd64645,0.225999,0.969697,0.971286,0.969697,0.969738
efd5afdb959f87608a71adeec38d2a18175da10c,0.229937,0.969697,0.971286,0.969697,0.969738
271849953fdf1ed233cfb0435a92455961c51d13,0.222785,0.969697,0.971286,0.969697,0.969738
efd5e3bf1c6a1e2936eac97949177c0c8e8e2097,0.244424,0.969697,0.971286,0.969697,0.969738
64e730e382cacd43832c9a0ec923830ec90f99c8,0.227611,0.969697,0.971286,0.969697,0.969738
8fff05c3e871985e247c9bc90fe4bf1420991ca5,0.231466,0.969697,0.971286,0.969697,0.969738
5fcad7cc673b6dfbfbacfffe7bf8dbb2ac6e672f,0.224223,0.969697,0.971286,0.969697,0.969738
007ae76cb358fe7836b8a37618062bdfa5629c16,0.229165,0.969697,0.971286,0.969697,0.969738
1b1e10c3251bda9240f115123f6c17c8fde50e35,0.225279,0.969697,0.971286,0.969697,0.969738
fa5bd2c70bd41f6c369603a7590ecd51f037419e,0.208191,0.969697,0.971286,0.969697,0.969738
2656f7be616c5b0e5cbd769907eedc3da19a8acc,0.224873,0.969697,0.971286,0.969697,0.969738
ef94a2a671631f6502cc1d803a4c3c921317a596,0.216805,0.969697,0.971286,0.969697,0.969738
6ac6ea38427e7f8bc47eb911f073f2916dc4c99c,0.205141,0.969697,0.971286,0.969697,0.969738
9eb1964724bcfd15ea35ead476f3dcf2ad367bcf,0.228109,0.969697,0.971286,0.969697,0.969738
6bd084489c30d146d9ec1c6c65b5825e31aa3d0f,0.228693,0.969697,0.971286,0.969697,0.969738
2bf07b25e3079b7d0ae5087a5c5501baccccafd4,0.224665,0.969697,0.971286,0.969697,0.969738
dd9641f707886ce59ec44e10b8c5a1f1416e76b0,0.230499,0.969697,0.971286,0.969697,0.969738
6f26cf07c8d22fa11ba6168bb24a4c2de2c41598,0.229171,0.969697,0.971286,0.969697,0.969738
e61520f81332f3b9ed8461ddb3e6c7d94a3b2dea,0.225708,0.969697,0.971286,0.969697,0.969738
e038cb37599e42056ae74631cdd3691f3443813c,0.256111,0.969697,0.971286,0.969697,0.969738
