version,time,accuracy,precision,recall,fscore
0b7c79b52d280f145a063b61bcd6a928e5817f91,0.057471,0.826599,0.832417,0.826599,0.827944
98f29cc81d79b132818cba8d0d9edbb8c89e8275,0.057645,0.826599,0.832417,0.826599,0.827944
6b405803df521565e4b9a1b72a08d4cfc622287f,0.056966,0.826599,0.832417,0.826599,0.827944
04c7597ada304f15b008afb44b751d9d697b784e,0.041511,0.826599,0.832417,0.826599,0.827944
55af57d0969afe4f1d3eca1bb860f59805b9ac84,0.041054,0.826599,0.832417,0.826599,0.827944
a2cb257f4e4782cb435b02e7616b2e4237c28262,0.062066,0.826599,0.832417,0.826599,0.827944
0f703796fd6c96fb0333c9453ed200bfe497fca5,0.057153,0.826599,0.832417,0.826599,0.827944
2a692665fbfc59c84cbf0688247a70e0fbd9cf98,0.053791,0.826599,0.832417,0.826599,0.827944
1c6c36bff9a3428f0c3f9903c5adb46d44b47601,0.056361,0.826599,0.832417,0.826599,0.827944
bac878f22e05db736e794e0004c13614026e94e9,0.056638,0.826599,0.832417,0.826599,0.827944
bac878f22e05db736e794e0004c13614026e94e9,0.044438,0.826599,0.832417,0.826599,0.827944
33c6635ea23fdaf2960e9ff311c680f8bc2b5da8,0.058579,0.826599,0.832417,0.826599,0.827944
33c6635ea23fdaf2960e9ff311c680f8bc2b5da8,0.161682,0.826599,0.832417,0.826599,0.827944
41ae4c96acb9c8fdded043a8c02bf26e1090aaf1,0.056651,0.826599,0.832417,0.826599,0.827944
ffd1e9aaa921bd01f6aa23d3e29711fddc96b753,0.054493,0.826599,0.832417,0.826599,0.827944
cdebc18b223384447c36dc3a51e05cd9104819c1,0.040954,0.826599,0.832417,0.826599,0.827944
bc6ad64788fadb7119068e402f1d681be949771e,0.057137,0.826599,0.832417,0.826599,0.827944
82502e5b54b7ddd701bb3869dfde7698fbe19009,0.056317,0.826599,0.832417,0.826599,0.827944
260bdb9d9e76f98262ccc38499b91f5d5bf24f02,0.041881,0.826599,0.832417,0.826599,0.827944
63f830ba62446a8a4a7c239e3dd3414b42e5fee1,0.057364,0.826599,0.832417,0.826599,0.827944
0ccdc3a912a3fd128185d05a12c28c77faa504f7,0.061640,0.826599,0.832417,0.826599,0.827944
921deade5111c8351b91bf0a0b8936263c6ea265,0.051399,0.826599,0.832417,0.826599,0.827944
d4f66a0f234776350e36cfd5c172751d2de4d173,0.061629,0.826599,0.832417,0.826599,0.827944
7013e243ffeddc5df35ad244f399a1d6b838c9f2,0.057989,0.826599,0.832417,0.826599,0.827944
a64ec511b21f49dae3ff2ae09a4cc45785c70a74,0.056685,0.826599,0.832417,0.826599,0.827944
d6e7e51168ef2087618f1bd018623dc5be79b2f5,0.081625,0.826599,0.832417,0.826599,0.827944
0b20feb5b8945c62b3546aa4ae18f63b7eae2193,0.060030,0.826599,0.832417,0.826599,0.827944
70011287cc258777ee70c2447b5097d13b92d867,0.056641,0.826599,0.832417,0.826599,0.827944
e81f2d5ec29fa5ff940e654e3b207f62c47c7f66,0.057842,0.826599,0.832417,0.826599,0.827944
9d5d2da1ff9646a1c07c7d8f4dbd60b8a279702d,0.041459,0.826599,0.832417,0.826599,0.827944
7fc52ffdb4507c22a6b316c029d2674a9f4f4cd3,0.056689,0.826599,0.832417,0.826599,0.827944
b83e74dfc44076c1e7aecb7e3782918e6cbffd32,0.057203,0.826599,0.832417,0.826599,0.827944
f309023d7f612740802f90f0c6d1bc6785aa5dcc,0.056652,0.826599,0.832417,0.826599,0.827944
c77255f677ccf81c53c9e676c9a183fd174020e9,0.060790,0.826599,0.832417,0.826599,0.827944
5847006f11971ad07484612f96b64dd29e619728,0.041055,0.826599,0.832417,0.826599,0.827944
67d3bb23400c67df4544cf7e69dd39d3578cb365,0.088036,0.826599,0.832417,0.826599,0.827944
65460d79a715c1f3b8c65067c01e2a2ac4e7ff94,0.061398,0.826599,0.832417,0.826599,0.827944
d32d7ed4ed4ece6b070f418de1f4c6e58facb38b,0.049994,0.826599,0.832417,0.826599,0.827944
93295772b7d1f29e1d8c94bfaefaf1830c9e91cb,0.049796,0.826599,0.832417,0.826599,0.827944
b3a9da908d24e3920eb343f60236d9716a4c31a8,0.058153,0.826599,0.832417,0.826599,0.827944
8f71e46b1d0bd46b5cb192ed7ed2fbc65a7d5975,0.043629,0.826599,0.832417,0.826599,0.827944
1bceee0e1251804399fe6b5dd89252a8903889dd,0.060337,0.826599,0.832417,0.826599,0.827944
7b4b0e7ee8129c2a8bebf1e82310806110cbf06f,0.041805,0.826599,0.832417,0.826599,0.827944
a876682444cd2e7053e944616a93750f85713f7d,0.057144,0.826599,0.832417,0.826599,0.827944
8f2d8b9ad51e84c860bf654916bd749fc750b553,0.059367,0.826599,0.832417,0.826599,0.827944
c9714b5dc787569851cf7bcfaba54c82aff01f5d,0.060137,0.826599,0.832417,0.826599,0.827944
86b705118b032f9e98fd87390b42719febe055c2,0.057055,0.826599,0.832417,0.826599,0.827944
10e384cc6b85a3580841794d6e47550d14707e5a,0.040820,0.826599,0.832417,0.826599,0.827944
60ba4273f6f487b5345221741805c48a87eb3952,0.041324,0.826599,0.832417,0.826599,0.827944
ef6af8735176e6e28041b7f53ce0346cd7b584c6,0.041273,0.826599,0.832417,0.826599,0.827944
834b3754c2f4db80dd8f0a39ded0c1ebd3925004,0.056128,0.826599,0.832417,0.826599,0.827944
ae3fe4592621252c955ae05d0d19bb3c8738aba1,0.057484,0.826599,0.832417,0.826599,0.827944
8b9b1ee78c9f3c4f4e3607effae2d498d2c10322,0.041087,0.826599,0.832417,0.826599,0.827944
99158e19b57d6a1443e20330361588e0ca880ed3,0.061133,0.826599,0.832417,0.826599,0.827944
b8bea8e73333b190546ec1b0ef0d95ed776bc411,0.041061,0.826599,0.832417,0.826599,0.827944
05d88c70bdbbf444d740e76932924c2aee117a1a,0.057397,0.826599,0.832417,0.826599,0.827944
0ee004dbe3e62d2c3295faec6f201fa1c34f0e8d,0.057655,0.826599,0.832417,0.826599,0.827944
46c4bbbf792a7263c7af54cd5b12234219e979f3,0.057759,0.826599,0.832417,0.826599,0.827944
792a09c0d79f5bb2e2154b6564eab064fa8c5ecf,0.057519,0.826599,0.832417,0.826599,0.827944
4e4a8a96810b8b20298e28280cf2a31d61769d2f,0.056015,0.826599,0.832417,0.826599,0.827944
aaa20caa476481bb05d04743f73ba11b347ce66f,0.041292,0.826599,0.832417,0.826599,0.827944
9a3c22a9c9d48d6f08f5047fcb5658740530040e,0.054982,0.826599,0.832417,0.826599,0.827944
73c7de32e27b59f34d406916f61b304e3c0ebdc5,0.041317,0.826599,0.832417,0.826599,0.827944
e4c27d516783bc665a7e973181742480750c1c03,0.050152,0.826599,0.832417,0.826599,0.827944
8082309e479617efaf754f6e35b02c72027842d4,0.041318,0.826599,0.832417,0.826599,0.827944
b278b52b43811a75a4e2d1a49a1cb4af0455f5c8,0.111499,0.826599,0.832417,0.826599,0.827944
a19bbe39a3d3aebdeaaca734ced9f37d3f242efa,0.041157,0.826599,0.832417,0.826599,0.827944
ca55b40b6f21f0b600b2af41ed0bdf19fcecc49a,0.057009,0.826599,0.832417,0.826599,0.827944
b5b653e0153ce5287b324b9ea494f02dcb1ca64a,0.061618,0.826599,0.832417,0.826599,0.827944
36ab69262bb393f37971e173022197c7f37ad715,0.061494,0.826599,0.832417,0.826599,0.827944
904a526111c5efcaa23768e5f33659bfe0fce2a9,0.057280,0.826599,0.832417,0.826599,0.827944
a8bdbff5f9f192d7b92de2e5b02ae12e5e9d7bd4,0.040732,0.826599,0.832417,0.826599,0.827944
dce1d49e85a2b230cd033d3dd499323d96f9f696,0.049675,0.826599,0.832417,0.826599,0.827944
51763c88b0294813281e845808009c23a80a9d60,0.057281,0.826599,0.832417,0.826599,0.827944
